ID Tender;tahun;Agency;Satuan Kerja;Nama Paket;Pagu;thn_pengumuman;bln_pengumuman;Kode Anggaran;Akun;E1;JenisBelanja;Kategori;Sistem_pengadan;HPS;jumlah_paket;sistem_pengadaan;metode_pengadaan;metode_evaluasi;cara_pembayaran;kualifikasi_usaha;sumber_dana;status_penyedia;tkdn;jadwal_awal_pengadaan;jadwal_akhir_pengadaan;lokasi;propinsi;pernah_gagal
24157011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan HT digital, Repeater Digital dan Base Station / Radio Mobile Digital;4225000000;2018;7;015.05.410640.00.01.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;4190120000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-01-01;2018-09-06;Jakarta Timur (Kota);DKI Jakarta;0
24162011;2018;Kementerian Keuangan;KANTOR PELAYANAN PERBENDAHARAAN NEGARA SUKABUMI;Kontruksi Fisik Rekontruksi rumag dinas;399000000;2018;7;015.08.527230.00.02.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;399000000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-06-27;2018-07-29;Sukabumi (Kota);Jawa Barat;0
24183011;2018;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG SINGARAJA;Pekerjaan Konstruksi Peningkatan Mutu Pagar dan Penataan Halaman Komplek Rumah Negara;292424000;2018;7;015.09.525591.00.22.00.0000.000.000.530000;530000;09 - DJKN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;292346000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-04;2018-07-15;Buleleng (Kab.);Bali;1
24184011;2018;Kementerian Keuangan;BALAI LABORATORIUM BEA DAN CUKAI KELAS II SURABAYA;Tersedianya Perangkat Laboratorium Yang Memadai & Peralatan laboratorium Bea dan Cukai Yang Memadai;11035670000;2018;7;015.05.648610.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;8675842200;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-08-30;Surabaya (Kota);Jawa Timur;0
24184011;2018;Kementerian Keuangan;BALAI LABORATORIUM BEA DAN CUKAI KELAS II SURABAYA;Tersedianya Perangkat Laboratorium Yang Memadai & Peralatan laboratorium Bea dan Cukai Yang Memadai;11035670000;2018;7;015.05.648610.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;8675842200;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-08-30;Surabaya (Kota);Jawa Timur;0
24184011;2018;Kementerian Keuangan;BALAI LABORATORIUM BEA DAN CUKAI KELAS II SURABAYA;Tersedianya Perangkat Laboratorium Yang Memadai & Peralatan laboratorium Bea dan Cukai Yang Memadai;11035670000;2018;7;015.05.648610.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;8675842200;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-08-30;Surabaya (Kota);Jawa Timur;0
24184011;2018;Kementerian Keuangan;BALAI LABORATORIUM BEA DAN CUKAI KELAS II SURABAYA;Tersedianya Perangkat Laboratorium Yang Memadai & Peralatan laboratorium Bea dan Cukai Yang Memadai;11035670000;2018;7;015.05.648610.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;8675842200;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-08-30;Surabaya (Kota);Jawa Timur;0
24185011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC PEMATANG SIANTAR;Rehabilitasi Rumah Dinas;439508000;2018;7;015.05.410960.00.07.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;422669214.6;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-31;2018-11-29;Pematang Siantar (Kota);Sumatera Utara;0
24190011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP RIAU;Paket VIII Peralatan Fasilitas Kantor  Kanwil DJP Kepulauan Riau;1496065000;2018;7;015.04.410625.00.09.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;1494255000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-07-05;2018-10-31;Batam (Kota);Kepulauan Riau;0
24192011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA BANDA ACEH;Pengadaan Furniture Kantor Pelayanan Pajak Pratama Aceh Besar;1542342000;2018;8;015.04.119642.00.06.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;781554901.6;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-07;2018-09-30;Banda Aceh (Kota);Aceh;1
24215011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN KEUANGAN UMUM;Pengadaan Perlengkapan, ATK Peserta dan ATK Penyelenggaraan Diklat Tahap II;409350000;2018;8;015.11.673097.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;344424971;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-01;2018-07-30;Jakarta Selatan (Kota);DKI Jakarta;0
24225011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA TANJUNG PINANG;Renovasi Rumah Dinas dan Sarana Pendukung;350000000;2018;8;015.04.119752.00.32.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;349945000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-31;2018-07-30;Tanjung Pinang (Kota);Kepulauan Riau;0
24239011;2018;Kementerian Keuangan;BADAN KEBIJAKAN FISKAL;Pengadaan Revitalisasi Sistem CCTV untuk Badan Kebijakan Fiskal Tahun Anggaran 2018;907000000;2018;8;015.12.411880.00.01.00.0000.000.000.530000;530000;12 - BKF;Modal;Pengadaan Barang;Tender;905966655;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-02-10;2018-03-08;Jakarta Pusat (Kota);DKI Jakarta;0
24241011;2018;Kementerian Keuangan;PANGKALAN SARANA OPERASI DJBC TANJUNG BALAI KARIMUN;Pengadaan Jasa Docking Kapal Patroli BC 60001, BC 20004 dan BC 20008;1350000000;2018;8;015.05.411730.00.32.00.0000.000.000.520000;520000;05 - DJBC;Barang;Jasa Lainnya;Tender;1316260000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-07-08;2018-10-30;Karimun (Kab.);Kepulauan Riau;0
24266011;2018;Kementerian Keuangan;KANTOR PENGOLAHAN DATA DAN DOKUMEN PERPAJAKAN MAKASSAR;Pengadaan Barang Modal Penambahan Daya Listrik KPDDP Makassar T.A. 2018;1958500000;2018;8;015.04.689891.00.19.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1849252423;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-08-06;2018-09-06;Makassar (Kota);Sulawesi Selatan;0
24268011;2018;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG TANGERANG I;Pembangunan  Rumah Negara Golongan II Tipe D beserta Pagar;322500000;2018;8;015.09.506188.00.29.00.0000.000.000.530000;530000;09 - DJKN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;304615000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-01-01;2018-12-30;Tangerang (Kota);Banten;0
24285011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA PONTIANAK BARAT;PENGADAAN PERANGKAT KERJA INDIVIDU PEGAWAI PADA KPP PRATAMA PONTIANAK TIMUR TAHUN ANGGARAN 2018;1051144000;2018;8;015.04.119820.00.13.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;1040765000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-03;2018-07-30;Pontianak (Kota);Kalimantan Barat;0
24291011;2018;Kementerian Keuangan;POLITEKNIK KEUANGAN NEGARA STAN;Paket Pengadaan Jasa Konsumsi Kegiatan Capacity Building Politeknik Keuangan Negara STAN TA 2018;900000000;2018;8;015.11.477198.00.29.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;794258000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-05;2018-08-27;Tangerang Selatan (Kota);Banten;0
24295011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Sepatu Dinas Pegawai DJBC TA 2018;7025283026;2018;8;015.05.410640.00.01.00.0000.000.000.520000;520000;05 - DJBC;Barang;Pengadaan Barang;Tender;7025283026;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-06-30;2018-12-30;Jakarta Timur (Kota);DKI Jakarta;1
24337011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK MADYA SEMARANG;Pengadaan Konstruksi Fisik Pembangunan Gedung Parkir;850500000;2018;8;015.04.449812.00.03.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;849959000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-10;2018-07-31;Semarang (Kota);Jawa Tengah;0
24344011;2018;Kementerian Keuangan;SEKRETARIAT JENDERAL;Pengadaan Jasa Medical Check Up bagi Pejabat/Pegawai di Lingkungan Kementerian Keuangan Tahun 2018;1446000000;2018;8;015.01.409294.00.01.00.0000.000.000.520000;520000;01 - SETJEN;Barang;Jasa Lainnya;Tender;1446000000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-07-19;2018-09-29;Jakarta Pusat (Kota);DKI Jakarta;0
24346011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA JAKARTA PASAR MINGGU;PENGADAAN BARANG INVENTARIS KANTOR  UNTUK KANTOR PELAYANAN PAJAK PRATAMA JAKARTA JAGAKARSA;3036888000;2018;8;015.04.561381.00.01.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;3004551000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-07-24;2018-09-02;Jakarta Selatan (Kota);DKI Jakarta;0
24350011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN ANGGARAN DAN PERBENDAHARAAN  BPPK;Pengadaan Jasa Konsumsi Diklat Cawu III Gd. Bougenville Pusdiklat Anggaran & Perbendaharaan TA 2018;248769000;2018;8;015.11.670138.00.02.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;208159000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-12;2018-09-02;Bogor (Kab.);Jawa Barat;0
24371011;2018;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG KUPANG;Pekerjaan Paving Blok Jalan Lingkungan dan Saluran Drainase;405507000;2018;8;015.09.538108.00.24.00.0000.000.000.530000;530000;09 - DJKN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;405504870.8;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-04-08;2018-08-30;Kupang (Kota);Nusa Tenggara Timur;0
24378011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN BEA DAN CUKAI  BPPK;Pengadaan Jasa Konsumsi Diklat Tahap III Pusdiklat Bea dan Cukai Tahun Anggaran 2018;2060658600;2018;8;015.11.670159.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;1888806000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-13;2018-09-04;Jakarta Timur (Kota);DKI Jakarta;0
24381011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA MOJOKERTO;Pengadaan Peralatan Fasilitas Perkantoran KPP Pratama Jombang;867400000;2018;8;015.04.119571.00.05.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;851860650;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-19;2018-09-11;Jombang (Kab.);Jawa Timur;0
24385011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Kemeja Pakaian Dinas Upacara (PDU) DJBC Tahun Anggaran 2018;3600000000;2018;8;015.05.410640.00.01.00.0000.000.000.520000;520000;05 - DJBC;Barang;Pengadaan Barang;Tender;3036960000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2017-12-31;2018-12-30;Jakarta Timur (Kota);DKI Jakarta;0
24390011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP JAWA BARAT III;PengadaanPeralatan dan Mesin Perkantoran KPP Madya Bogor TA 2018;3666839000;2018;8;015.04.020561.00.02.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;1999252420;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-05;2018-07-26;Bogor (Kota);Jawa Barat;0
24394011;2018;Kementerian Keuangan;KANTOR PELAYANAN PERBENDAHARAAN NEGARA BARABAI;Pengadaan Rehabilitasi Rumah Dinas/Jabatan Kepala Kantor Pelayanan Perbendaharaan Negara Barabai Tipe C/70 1 Unit;201565000;2018;9;015.08.528200.00.15.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;201564990;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-03-17;2018-03-17;Hulu Sungai Tengah (Kab.);Kalimantan Selatan;0
24400011;2018;Kementerian Keuangan;BADAN KEBIJAKAN FISKAL;Pengadaan Jasa PCO Penyelenggaraan Training on Fiscal Policy, di Jakarta, 17-21 September 2018;785595000;2018;8;015.12.411880.00.01.00.0000.000.000.520000;520000;12 - BKF;Barang;Jasa Lainnya;Tender;680485344;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-08-22;2018-09-06;Jakarta Pusat (Kota);DKI Jakarta;0
24405011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC PALEMBANG;Biaya Pembangunan Pos Pengawasan, Gudang Kantor, dan Water Tank;744515000;2018;9;015.05.411702.00.11.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Tender;678294000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-04-01;2018-12-13;Banyuasin (Kab.);Sumatera Selatan;0
24412011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA MOJOKERTO;Belanja Modal Peralatan dan Mesin (Air Conditioner) KPP Pratama Jombang;314256000;2018;8;015.04.119571.00.05.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;313866300;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-19;2018-09-11;Jombang (Kab.);Jawa Timur;0
24427011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA JAKARTA TEBET;Pengadaan Barang Inventaris di KPP Pratama Tebet Tahun Anggaran 2018;573002000;2018;8;015.04.560862.00.01.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;572836000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-05;2018-09-09;Jakarta Selatan (Kota);DKI Jakarta;0
24435011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MANADO;Pekerjaan Renovasi Gedung Asrama dan Gedung Kelas;1939327000;2018;8;015.11.636799.00.17.00.0000.000.000.530000;530000;11 - BPPK;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1861300000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-03-18;2018-05-13;Manado (Kota);Sulawesi Utara;1
24439011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Perangkat Pengolah Data Berupa Pack Option HS 2017 dan CD-ROM HS Database 2017 TA 2018;1260000000;2018;8;015.05.410640.00.01.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;1259321000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-01-15;2018-12-30;Jakarta Timur (Kota);DKI Jakarta;1
24445011;2018;Kementerian Keuangan;DITJEN ANGGARAN;Pengadaan Peralatan Penunjang Keamanan CCTV, dan Access Control Terintegrasi Kebutuhan DJA TA. 2018;3235603000;2018;8;015.03.630931.00.01.00.0000.000.000.530000;530000;03 - DJA;Modal;Pengadaan Barang;Tender;3215426056;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-03-04;2018-03-22;Jakarta Pusat (Kota);DKI Jakarta;1
24452011;2018;Kementerian Keuangan;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;Pembangunan Ruang Perpustakaan;1802974000;2018;8;015.07.455422.00.01.00.0000.000.000.530000;530000;07 - DJPPR;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;828083000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-31;2018-09-29;Jakarta Pusat (Kota);DKI Jakarta;1
24459011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC TANJUNG PANDAN;Pekerjaan Konstruksi Renovasi Gedung Kantor;643440000;2018;9;015.05.411152.00.30.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;643440000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-27;2018-09-09;Belitung (Kab.);Kep. Bangka Belitung;0
24472011;2018;Kementerian Keuangan;KANTOR PELAYANAN PERBENDAHARAAN NEGARA SAMARINDA;Pengadaan Meubelair dan Fasilitas Perkantoran Lantai II;684876000;2018;9;015.08.528221.00.16.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Pengadaan Barang;Tender;684876000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-08-31;2018-11-29;Samarinda (Kota);Kalimantan Timur;0
24478011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC ENTIKONG;Pengadaan Jasa Pelaksana Konstruksi Rehabilitasi Gedung Kantor  pada KPPBC TMP C Entikong TA 2018;700000000;2018;9;015.05.411579.00.13.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;691828929.2;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-01;2018-09-27;Sanggau (Kab.);Kalimantan Barat;0
24480011;2018;Kementerian Keuangan;LEMBAGA MANAJEMEN ASET NEGARA BABUN;Pengadaan Jasa Konstruksi Aset Kelolaan LMAN di Jalan Gereja Ayam;5872000000;2018;9;.999.03.085868.xxxxxxxxxxxxxxxxxx.xxxxxxxxxxxxxxxxxxxxxx.xxxxxxxxxxxxxxxxxxxxxx.00.121911;121911;09 - DJKN;Modal;Pekerjaan Konstruksi;Tender;3674703000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-08-01;2018-09-01;Jakarta Pusat (Kota);DKI Jakarta;1
24485011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC KANTOR POS PASAR BARU;Paket Pengadaan Konstruksi Perluasan Ruangan Kantor TA 2018;619033000;2018;9;015.05.410687.00.01.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;619033000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-09-30;2018-11-13;Jakarta Pusat (Kota);DKI Jakarta;0
24501011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA BANJARMASIN UTARA;Pengadaan Peralatan dan Fasilitas Perkantoran KPP Pratama Banjarmasin Utara;2054339000;2018;9;015.04.119855.00.15.00.0000.000.000.530000;530000;04 - DJP;Modal;Pengadaan Barang;Tender;2030413000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-31;2018-09-29;Balangan (Kab.);Kalimantan Selatan;0
24512011;2018;Kementerian Keuangan;DIREKTORAT JENDERAL PERIMBANGAN KEUANGAN;Pengadaan Server NOC;1900000000;2018;9;015.06.440941.00.01.00.0000.000.000.530000;530000;06 - DJPK;Modal;Pengadaan Barang;Tender;1878415000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-31;2018-11-29;Aceh Barat (Kab.);Aceh;0
24519011;2018;Kementerian Keuangan;KANTOR PUSAT DJKN;Pengadaan Jasa Konsultan Penilaian Aset Eks BPPN dan Eks Kelolaan PPA;500000000;2018;9;015.09.411792.00.01.00.0000.000.000.520000;520000;09 - DJKN;Barang;Jasa Konsultasi;Tender;406004280;1;Seleksi Umum ; Prakualifikasi Dua File ; Kualitas dan Biaya;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2018-07-31;2018-09-16;Jakarta Pusat (Kota);DKI Jakarta;0
24520011;2018;Kementerian Keuangan;BADAN PENDIDIKAN DAN PELATIHAN KEUANGAN;Pengadaan AC BPPK TA 2018;490600000;2018;9;015.11.411868.00.01.00.0000.000.000.530000;530000;11 - BPPK;Modal;Pengadaan Barang;Tender;485012550;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-07-30;2018-09-20;Jakarta Selatan (Kota);DKI Jakarta;0
24528011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pencetakan Pita Cukai Desain Tahun 2019 dan 2020;7.06878E+11;2018;9;015.05.410640.00.01.00.0000.000.000.520000;520000;05 - DJBC;Barang;Jasa Lainnya;Tender;6.95204E+11;1;Lelang Umum ; Prakualifikasi Dua File ; Sistem Nilai;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-02-26;2018-12-30;Jakarta Timur (Kota);DKI Jakarta;1
24552011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN CIMAHI;Pengadaan Konsumsi Peserta DTSD Bea Cukai Tahun 2018;264439000;2018;9;015.11.622429.00.02.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;264439000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-09-11;2018-09-23;Cimahi (Kota);Jawa Barat;0
